,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
57,KDD-Cup99 HTTP,0.8993521875294475,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963
58,Speech Accent Data,2.0638004504816925,Linear,0.11764706,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,KDD-Cup99 HTTP,1.3837485174146735,RPCA,0.93849658,1,RPCA,0.08450704,0.96685998
62,Breast Cancer Diagnostic,1.4413818812217727,KMeans,0.83333333,2,KMeans,0.05384615,0.93619909
63,Letter Recognition,1.5966875947845978,KMeans,0.44545455,3,KMeans,0.05384615,0.93619909
64,Pen-Based Recognition of Handwritten Text,1.6169810481917466,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909
65,Landsat Satellite,1.6184503809058555,Linear,0.71794872,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text (Local),1.6528478404350073,KMeans,0.52631579,6,KMeans,0.05384615,0.93619909
67,Object Images,1.667699137618981,Gaussian,0.06772229,7,KMeans,0.05384615,0.93619909
68,Thyroid Disease,1.7019653100347654,KMeans,0.22317597,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Breast Cancer Diagnostic,0.001486686933328485,KMeans,0.83333333,1,KMeans,0.88648649,1.0
72,Landsat Satellite,0.0016588281898974322,Linear,0.71794872,2,KMeans,0.88648649,1.0
73,Letter Recognition,0.0028331484432850135,KMeans,0.44545455,3,KMeans,0.88648649,1.0
74,Pen-Based Recognition of Handwritten Text (Local),0.006006940603858535,KMeans,0.52631579,4,KMeans,0.88648649,1.0
75,Object Images,0.013938293983603633,Gaussian,0.06772229,5,KMeans,0.88648649,1.0
76,Thyroid Disease,0.1373498022008452,KMeans,0.22317597,6,KMeans,0.88648649,1.0
77,Speech Accent Data,0.45562948039169665,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,0.5380601276706796,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Pen-Based Recognition of Handwritten Text,0.002156231063557279,KMeans,0.88648649,1,KMeans,0.65517241,0.93722369
82,Pen-Based Recognition of Handwritten Text (Local),0.009842233161803868,KMeans,0.52631579,2,KMeans,0.65517241,0.93722369
83,Object Images,0.011288339438317863,Gaussian,0.06772229,3,KMeans,0.65517241,0.93722369
84,Letter Recognition,0.013418955716904213,KMeans,0.44545455,4,KMeans,0.65517241,0.93722369
85,Breast Cancer Diagnostic,0.16075200688893498,KMeans,0.83333333,5,KMeans,0.65517241,0.93722369
86,Thyroid Disease,0.18079685189561512,KMeans,0.22317597,6,KMeans,0.65517241,0.93722369
87,KDD-Cup99 HTTP,1.1887138478924724,RPCA,0.93849658,7,KMeans,0.65517241,0.93722369
88,Speech Accent Data,2.243519142745697,Linear,0.11764706,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.4444444444444444,0.8699297655555555
0,,,,,2.0,,0.3333333333333333,0.8618544944444444
0,,,,,3.0,,0.3333333333333333,0.8457018855555556
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
