,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
76,Landsat Satellite,0.45991778,Linear,0.71794872,6,KMeans,0.88648649,1.0
77,Speech Accent Data,1.2137363,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,1.9635875,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Thyroid Disease,0.037312984,KMeans,0.22317597,1,KMeans,0.65517241,0.93722369
82,Letter Recognition,0.038052797,KMeans,0.44545455,2,KMeans,0.65517241,0.93722369
83,Pen-Based Recognition of Handwritten Text,0.098352194,KMeans,0.88648649,3,KMeans,0.65517241,0.93722369
84,Pen-Based Recognition of Handwritten Text (Local),0.10397017,KMeans,0.52631579,4,KMeans,0.65517241,0.93722369
85,Object Images,0.15787607,Gaussian,0.06772229,5,KMeans,0.65517241,0.93722369
86,Landsat Satellite,0.5212465,Linear,0.71794872,6,KMeans,0.65517241,0.93722369
87,Speech Accent Data,1.0526798,Linear,0.11764706,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,1.8739154,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.5555555555555556,0.9234550233333333
0,,,,,2.0,,0.5555555555555556,0.9234550233333333
0,,,,,3.0,,0.5555555555555556,0.9234550233333333
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
