,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
32,Pen-Based Recognition of Handwritten Text (Local),2.1469323603882065,KMeans,0.52631579,2,KMeans,0.44545455,1.0
33,Object Images,2.191514554829772,Gaussian,0.06772229,3,KMeans,0.44545455,1.0
34,Pen-Based Recognition of Handwritten Text,2.308392222231459,KMeans,0.88648649,4,KMeans,0.44545455,1.0
35,Landsat Satellite,3.285231509288312,Linear,0.71794872,5,KMeans,0.44545455,1.0
36,Breast Cancer Diagnostic,3.360253247123932,KMeans,0.83333333,6,KMeans,0.44545455,1.0
37,Speech Accent Data,4.940196757529361,Linear,0.11764706,7,KMeans,0.44545455,1.0
38,KDD-Cup99 HTTP,6.875469541697779,RPCA,0.93849658,8,KMeans,0.44545455,1.0
39,,,,,,,,
40,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1
41,Object Images,0.8526693736352589,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345
42,Pen-Based Recognition of Handwritten Text (Local),1.0045478823716663,KMeans,0.52631579,2,Gaussian,0.18115942,0.95798345
43,Letter Recognition,2.0844388999095376,KMeans,0.44545455,3,KMeans,0.22317597,1.0
44,Breast Cancer Diagnostic,2.6560905408660687,KMeans,0.83333333,4,KMeans,0.22317597,1.0
45,Pen-Based Recognition of Handwritten Text,3.232026712389441,KMeans,0.88648649,5,KMeans,0.22317597,1.0
46,Landsat Satellite,4.142207341672147,Linear,0.71794872,6,KMeans,0.22317597,1.0
47,Speech Accent Data,4.503840694449649,Linear,0.11764706,7,KMeans,0.22317597,1.0
48,KDD-Cup99 HTTP,6.491584782669485,RPCA,0.93849658,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Pen-Based Recognition of Handwritten Text (Local),0.6269051522553086,KMeans,0.52631579,1,KMeans,0.05851859,0.9907963
52,Thyroid Disease,0.8526693736352589,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963
53,Letter Recognition,2.191514554829772,KMeans,0.44545455,3,KMeans,0.05851859,0.9907963
54,Breast Cancer Diagnostic,3.4441905857453166,KMeans,0.83333333,4,KMeans,0.05851859,0.9907963
55,Pen-Based Recognition of Handwritten Text,3.8330959344103532,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963
56,Landsat Satellite,4.4740146067770885,Linear,0.71794872,6,KMeans,0.05851859,0.9907963
57,Speech Accent Data,4.518250846258476,Linear,0.11764706,7,KMeans,0.05851859,0.9907963
58,KDD-Cup99 HTTP,6.998941771623576,RPCA,0.93849658,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Thyroid Disease,4.503840694449649,KMeans,0.22317597,1,KMeans,0.05384615,0.93619909
62,Object Images,4.518250846258476,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806
63,Pen-Based Recognition of Handwritten Text (Local),4.690476064759741,KMeans,0.52631579,3,KMeans,0.05384615,0.93619909
64,Letter Recognition,4.940196757529361,KMeans,0.44545455,4,KMeans,0.05384615,0.93619909
65,Breast Cancer Diagnostic,5.224962323357617,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text,5.66046285238657,KMeans,0.88648649,6,KMeans,0.05384615,0.93619909
67,Landsat Satellite,6.1568201963363105,Linear,0.71794872,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,7.863045046210231,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Letter Recognition,2.308392222231459,KMeans,0.44545455,1,KMeans,0.88648649,1.0
72,Breast Cancer Diagnostic,2.3428193823403554,KMeans,0.83333333,2,KMeans,0.88648649,1.0
73,Landsat Satellite,2.6295626389764633,Linear,0.71794872,3,KMeans,0.88648649,1.0
74,Thyroid Disease,3.232026712389441,KMeans,0.22317597,4,KMeans,0.88648649,1.0
75,Pen-Based Recognition of Handwritten Text (Local),3.692284872372949,KMeans,0.52631579,5,KMeans,0.88648649,1.0
76,Object Images,3.8330959344103532,Gaussian,0.06772229,6,KMeans,0.88648649,1.0
77,Speech Accent Data,5.66046285238657,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,5.86899510757046,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Pen-Based Recognition of Handwritten Text,2.6295626389764633,KMeans,0.88648649,1,KMeans,0.65517241,0.93722369
82,Letter Recognition,3.285231509288312,KMeans,0.44545455,2,KMeans,0.65517241,0.93722369
83,Breast Cancer Diagnostic,3.360164397528121,KMeans,0.83333333,3,KMeans,0.65517241,0.93722369
84,Pen-Based Recognition of Handwritten Text (Local),4.01928173331034,KMeans,0.52631579,4,KMeans,0.65517241,0.93722369
85,Thyroid Disease,4.142207341672147,KMeans,0.22317597,5,KMeans,0.65517241,0.93722369
86,Object Images,4.4740146067770885,Gaussian,0.06772229,6,KMeans,0.65517241,0.93722369
87,Speech Accent Data,6.1568201963363105,Linear,0.11764706,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,6.830297618278236,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.3333333333333333,0.8618544944444444
0,,,,,2.0,,0.3333333333333333,0.8612677133333333
0,,,,,3.0,,0.5555555555555556,0.9234550233333333
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
