,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
57,Breast Cancer Diagnostic,3.98869676509527,KMeans,0.83333333,7,KMeans,0.05851859,0.9907963
58,Thyroid Disease,4.083791098093238,KMeans,0.22317597,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Breast Cancer Diagnostic,0.04399579733651432,KMeans,0.83333333,1,KMeans,0.05384615,0.93619909
62,Thyroid Disease,0.13909013033448325,KMeans,0.22317597,2,KMeans,0.05384615,0.93619909
63,Landsat Satellite,0.3489164445229033,Linear,0.71794872,3,KMeans,0.05384615,0.93619909
64,Letter Recognition,0.5203489578793057,KMeans,0.44545455,4,KMeans,0.05384615,0.93619909
65,KDD-Cup99 HTTP,0.7376799334736095,RPCA,0.93849658,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text (Local),1.2308660525830823,KMeans,0.52631579,6,KMeans,0.05384615,0.93619909
67,Pen-Based Recognition of Handwritten Text,1.8037503778453885,KMeans,0.88648649,7,KMeans,0.05384615,0.93619909
68,Object Images,3.9447009677587554,Gaussian,0.06772229,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Pen-Based Recognition of Handwritten Text (Local),0.5728843252623061,KMeans,0.52631579,1,KMeans,0.88648649,1.0
72,KDD-Cup99 HTTP,1.0660704443717792,RPCA,0.93849658,2,KMeans,0.88648649,1.0
73,Letter Recognition,1.2834014199660828,KMeans,0.44545455,3,KMeans,0.88648649,1.0
74,Landsat Satellite,1.4548339333224853,Linear,0.71794872,4,KMeans,0.88648649,1.0
75,Speech Accent Data,1.8037503778453885,Linear,0.11764706,5,KMeans,0.88648649,1.0
76,Breast Cancer Diagnostic,1.8477461751819029,KMeans,0.83333333,6,KMeans,0.88648649,1.0
77,Thyroid Disease,1.9428405081798719,KMeans,0.22317597,7,KMeans,0.88648649,1.0
78,Object Images,2.1409505899133667,Gaussian,0.06772229,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Letter Recognition,0.17143251335640242,KMeans,0.44545455,1,KMeans,0.65517241,0.93722369
82,Speech Accent Data,0.3489164445229033,Linear,0.11764706,2,KMeans,0.65517241,0.93722369
83,KDD-Cup99 HTTP,0.3887634889507061,RPCA,0.93849658,3,KMeans,0.65517241,0.93722369
84,Breast Cancer Diagnostic,0.39291224185941764,KMeans,0.83333333,4,KMeans,0.65517241,0.93722369
85,Thyroid Disease,0.4880065748573866,KMeans,0.22317597,5,KMeans,0.65517241,0.93722369
86,Pen-Based Recognition of Handwritten Text (Local),0.8819496080601791,KMeans,0.52631579,6,KMeans,0.65517241,0.93722369
87,Pen-Based Recognition of Handwritten Text,1.4548339333224853,KMeans,0.88648649,7,KMeans,0.65517241,0.93722369
88,Object Images,3.595784523235852,Gaussian,0.06772229,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.2222222222222222,0.8204813988888887
0,,,,,2.0,,0.4444444444444444,0.898651431111111
0,,,,,3.0,,0.2222222222222222,0.872673201111111
0,,,,,4.0,,0.4444444444444444,0.898651431111111
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
