,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
20,Pen-Based Recognition of Handwritten Text (Local),0,KMeans,0.52631579,0,KMeans,0.52631579,1
21,Thyroid Disease,0.007858741324836493,KMeans,0.22317597,1,KMeans,0.52631579,1.0
22,Object Images,0.009093825574050807,Gaussian,0.06772229,2,Gaussian,0.01392758,0.4876117900000001
23,Landsat Satellite,0.10943435355496717,Linear,0.71794872,3,Gaussian,0.01392758,0.4876117900000001
24,Pen-Based Recognition of Handwritten Text,0.23900095799647547,KMeans,0.88648649,4,KMeans,0.52631579,1.0
25,Letter Recognition,0.26742263120425525,KMeans,0.44545455,5,KMeans,0.52631579,1.0
26,Breast Cancer Diagnostic,0.27896129594897245,KMeans,0.83333333,6,KMeans,0.52631579,1.0
27,KDD-Cup99 HTTP,1.748173440372632,RPCA,0.93849658,7,KMeans,0.52631579,1.0
28,Speech Accent Data,1.794394805908594,Linear,0.11764706,8,KMeans,0.52631579,1.0
29,,,,,,,,
30,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1
31,Pen-Based Recognition of Handwritten Text,0.010961214957397603,KMeans,0.88648649,1,KMeans,0.44545455,1.0
32,Breast Cancer Diagnostic,0.03952496161332915,KMeans,0.83333333,2,KMeans,0.44545455,1.0
33,Landsat Satellite,0.09666262433211953,Linear,0.71794872,3,KMeans,0.44545455,1.0
34,Thyroid Disease,0.1653800181074967,KMeans,0.22317597,4,KMeans,0.44545455,1.0
35,Pen-Based Recognition of Handwritten Text (Local),0.17703395155154064,KMeans,0.52631579,5,KMeans,0.44545455,1.0
36,Object Images,0.3071532437938007,Gaussian,0.06772229,6,KMeans,0.44545455,1.0
37,KDD-Cup99 HTTP,1.4368648234922907,RPCA,0.93849658,7,KMeans,0.44545455,1.0
38,Speech Accent Data,1.7497774150219607,Linear,0.11764706,8,KMeans,0.44545455,1.0
39,,,,,,,,
40,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1
41,Landsat Satellite,0.06989182168290708,Linear,0.71794872,1,Linear,0.19112628,0.96795031
42,Pen-Based Recognition of Handwritten Text (Local),0.07539631372969396,KMeans,0.52631579,2,KMeans,0.22317597,1.0
43,Pen-Based Recognition of Handwritten Text,0.08828436706609197,KMeans,0.88648649,3,KMeans,0.22317597,1.0
44,Object Images,0.11853133998952259,Gaussian,0.06772229,4,KMeans,0.22317597,1.0
45,Letter Recognition,0.223363557551777,KMeans,0.44545455,5,KMeans,0.22317597,1.0
46,Breast Cancer Diagnostic,0.2350372430742014,KMeans,0.83333333,6,KMeans,0.22317597,1.0
47,KDD-Cup99 HTTP,0.8552902487331989,RPCA,0.93849658,7,KMeans,0.22317597,1.0
48,Speech Accent Data,1.752996066150681,Linear,0.11764706,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Thyroid Disease,0.276866645559325,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963
52,Pen-Based Recognition of Handwritten Text (Local),0.3102142643074191,KMeans,0.52631579,2,KMeans,0.05851859,0.9907963
53,Letter Recognition,0.3960783855751753,KMeans,0.44545455,3,KMeans,0.05851859,0.9907963
54,Landsat Satellite,0.540717731354876,Linear,0.71794872,4,KMeans,0.05851859,0.9907963
55,Pen-Based Recognition of Handwritten Text,0.5513624827533493,KMeans,0.88648649,5,KMeans,0.05851859,0.9907963
56,Breast Cancer Diagnostic,0.5862081086088673,KMeans,0.83333333,6,KMeans,0.05851859,0.9907963
57,Speech Accent Data,1.8326774656016103,Linear,0.11764706,7,KMeans,0.05851859,0.9907963
58,KDD-Cup99 HTTP,2.4945119954330615,RPCA,0.93849658,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,KDD-Cup99 HTTP,0.613870719668197,RPCA,0.93849658,1,RPCA,0.08450704,0.96685998
62,Object Images,1.726489510350787,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806
63,Pen-Based Recognition of Handwritten Text (Local),1.7947468641848952,KMeans,0.52631579,3,Gaussian,0.04856512,0.93091806
64,Thyroid Disease,1.8442447591328661,KMeans,0.22317597,4,KMeans,0.05384615,0.93619909
65,Landsat Satellite,1.9119688550889022,Linear,0.71794872,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text,2.008009076881817,KMeans,0.88648649,6,KMeans,0.05384615,0.93619909
67,Letter Recognition,2.0218523655469176,KMeans,0.44545455,7,KMeans,0.05384615,0.93619909
68,Breast Cancer Diagnostic,2.048618826256404,KMeans,0.83333333,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Breast Cancer Diagnostic,0.01363047466627717,KMeans,0.83333333,1,KMeans,0.88648649,1.0
72,Letter Recognition,0.03750324382989678,KMeans,0.44545455,2,KMeans,0.88648649,1.0
73,Landsat Satellite,0.04043334271780995,Linear,0.71794872,3,KMeans,0.88648649,1.0
74,Thyroid Disease,0.11718558630857175,KMeans,0.22317597,4,KMeans,0.88648649,1.0
75,Pen-Based Recognition of Handwritten Text (Local),0.1848619116130857,KMeans,0.52631579,5,KMeans,0.88648649,1.0
76,Object Images,0.26007806058842786,Gaussian,0.06772229,6,KMeans,0.88648649,1.0
77,Speech Accent Data,1.5182445254451018,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,2.4317986363196824,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Thyroid Disease,0.04288491182407536,KMeans,0.22317597,1,KMeans,0.65517241,0.93722369
82,Pen-Based Recognition of Handwritten Text (Local),0.06271292183531316,KMeans,0.52631579,2,KMeans,0.65517241,0.93722369
83,Pen-Based Recognition of Handwritten Text,0.08782433106499224,KMeans,0.88648649,3,KMeans,0.65517241,0.93722369
84,Letter Recognition,0.11494165152692454,KMeans,0.44545455,4,KMeans,0.65517241,0.93722369
85,Breast Cancer Diagnostic,0.1348218325625389,KMeans,0.83333333,5,KMeans,0.65517241,0.93722369
86,Object Images,0.13518882622234413,Gaussian,0.06772229,6,KMeans,0.65517241,0.93722369
87,Speech Accent Data,1.5594352181499656,Linear,0.11764706,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,1.836958675786521,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.4444444444444444,0.9834146811111112
0,,,,,2.0,,0.4444444444444444,0.8423453377777778
0,,,,,3.0,,0.4444444444444444,0.8423453377777778
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
