,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
37,Letter Recognition,15.449727363201188,KMeans,0.44545455,7,KMeans,0.44545455,1.0
38,KDD-Cup99 HTTP,63.17961869767593,RPCA,0.93849658,8,KMeans,0.44545455,1.0
39,,,,,,,,
40,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1
41,Thyroid Disease,0.012273213841055508,KMeans,0.22317597,1,KMeans,0.22317597,1.0
42,Landsat Satellite,0.3906099122527067,Linear,0.71794872,2,KMeans,0.22317597,1.0
43,Speech Accent Data,4.533790862027477,Linear,0.11764706,3,Linear,0.19112628,0.96795031
44,Pen-Based Recognition of Handwritten Text,6.451782052920059,KMeans,0.88648649,4,KMeans,0.22317597,1.0
45,Pen-Based Recognition of Handwritten Text (Local),7.539577461142429,KMeans,0.52631579,5,KMeans,0.22317597,1.0
46,Object Images,8.862432830899728,Gaussian,0.06772229,6,KMeans,0.22317597,1.0
47,Letter Recognition,15.449727363201188,KMeans,0.44545455,7,KMeans,0.22317597,1.0
48,KDD-Cup99 HTTP,63.17961869767593,RPCA,0.93849658,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Thyroid Disease,0.012273213841055508,KMeans,0.22317597,1,KMeans,0.05851859,0.9907963
52,Landsat Satellite,0.3906099122527067,Linear,0.71794872,2,KMeans,0.05851859,0.9907963
53,Speech Accent Data,4.533790862027477,Linear,0.11764706,3,Linear,0.0663518,0.99862951
54,Pen-Based Recognition of Handwritten Text,6.451782052920059,KMeans,0.88648649,4,KMeans,0.05851859,0.9907963
55,Pen-Based Recognition of Handwritten Text (Local),7.539577461142429,KMeans,0.52631579,5,KMeans,0.05851859,0.9907963
56,Object Images,8.862432830899728,Gaussian,0.06772229,6,KMeans,0.05851859,0.9907963
57,Letter Recognition,15.449727363201188,KMeans,0.44545455,7,KMeans,0.05851859,0.9907963
58,KDD-Cup99 HTTP,63.17961869767593,RPCA,0.93849658,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Thyroid Disease,0.012273213841055508,KMeans,0.22317597,1,KMeans,0.05384615,0.93619909
62,Landsat Satellite,0.3906099122527067,Linear,0.71794872,2,KMeans,0.05384615,0.93619909
63,Speech Accent Data,4.533790862027477,Linear,0.11764706,3,Linear,0.11764706,1.0
64,Pen-Based Recognition of Handwritten Text,6.451782052920059,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909
65,Pen-Based Recognition of Handwritten Text (Local),7.539577461142429,KMeans,0.52631579,5,KMeans,0.05384615,0.93619909
66,Object Images,8.862432830899728,Gaussian,0.06772229,6,KMeans,0.05384615,0.93619909
67,Letter Recognition,15.449727363201188,KMeans,0.44545455,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,63.17961869767593,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Thyroid Disease,0.012273213841055508,KMeans,0.22317597,1,KMeans,0.88648649,1.0
72,Landsat Satellite,0.3906099122527067,Linear,0.71794872,2,KMeans,0.88648649,1.0
73,Speech Accent Data,4.533790862027477,Linear,0.11764706,3,Linear,0.64473684,0.75825035
74,Pen-Based Recognition of Handwritten Text,6.451782052920059,KMeans,0.88648649,4,KMeans,0.88648649,1.0
75,Pen-Based Recognition of Handwritten Text (Local),7.539577461142429,KMeans,0.52631579,5,KMeans,0.88648649,1.0
76,Object Images,8.862432830899728,Gaussian,0.06772229,6,KMeans,0.88648649,1.0
77,Letter Recognition,15.449727363201188,KMeans,0.44545455,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,63.17961869767593,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Thyroid Disease,0.012273213841055508,KMeans,0.22317597,1,KMeans,0.65517241,0.93722369
82,Landsat Satellite,0.3906099122527067,Linear,0.71794872,2,KMeans,0.65517241,0.93722369
83,Speech Accent Data,4.533790862027477,Linear,0.11764706,3,Linear,0.71794872,1.0
84,Pen-Based Recognition of Handwritten Text,6.451782052920059,KMeans,0.88648649,4,KMeans,0.65517241,0.93722369
85,Pen-Based Recognition of Handwritten Text (Local),7.539577461142429,KMeans,0.52631579,5,KMeans,0.65517241,0.93722369
86,Object Images,8.862432830899728,Gaussian,0.06772229,6,KMeans,0.65517241,0.93722369
87,Letter Recognition,15.449727363201188,KMeans,0.44545455,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,63.17961869767593,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.5555555555555556,0.9234550233333333
0,,,,,2.0,,0.5555555555555556,0.9234550233333333
0,,,,,3.0,,0.2222222222222222,0.8651646344444444
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
