,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
42,Pen-Based Recognition of Handwritten Text,2.3752041368889363,KMeans,0.88648649,2,KMeans,0.22317597,1.0
43,Object Images,4.752354975264184,Gaussian,0.06772229,3,KMeans,0.22317597,1.0
44,Letter Recognition,5.588951394702516,KMeans,0.44545455,4,KMeans,0.22317597,1.0
45,Breast Cancer Diagnostic,5.952311904866219,KMeans,0.83333333,5,KMeans,0.22317597,1.0
46,Landsat Satellite,9.515360169276532,Linear,0.71794872,6,KMeans,0.22317597,1.0
47,Speech Accent Data,28.48699332377474,Linear,0.11764706,7,KMeans,0.22317597,1.0
48,KDD-Cup99 HTTP,283.70342309206467,RPCA,0.93849658,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Letter Recognition,0.13227520193952547,KMeans,0.44545455,1,KMeans,0.05851859,0.9907963
52,Breast Cancer Diagnostic,0.43147636641658105,KMeans,0.83333333,2,KMeans,0.05851859,0.9907963
53,Landsat Satellite,0.9958360675790487,Linear,0.71794872,3,KMeans,0.05851859,0.9907963
54,Pen-Based Recognition of Handwritten Text,1.6162732098178392,KMeans,0.88648649,4,KMeans,0.05851859,0.9907963
55,Pen-Based Recognition of Handwritten Text (Local),2.355500805950387,KMeans,0.52631579,5,KMeans,0.05851859,0.9907963
56,Thyroid Disease,2.5791603505834644,KMeans,0.22317597,6,KMeans,0.05851859,0.9907963
57,Speech Accent Data,13.785953432021262,Linear,0.11764706,7,KMeans,0.05851859,0.9907963
58,KDD-Cup99 HTTP,162.0981957764811,RPCA,0.93849658,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Landsat Satellite,10.449056197841688,Linear,0.71794872,1,Linear,0.11764706,1.0
62,Breast Cancer Diagnostic,13.497281678961366,KMeans,0.83333333,2,KMeans,0.05384615,0.93619909
63,Letter Recognition,14.96734966502368,KMeans,0.44545455,3,KMeans,0.05384615,0.93619909
64,Object Images,16.26429241053608,Gaussian,0.06772229,4,KMeans,0.05384615,0.93619909
65,Pen-Based Recognition of Handwritten Text,16.77788506800108,KMeans,0.88648649,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text (Local),18.397016489119004,KMeans,0.52631579,6,KMeans,0.05384615,0.93619909
67,Thyroid Disease,18.50957339199939,KMeans,0.22317597,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,212.36216860703206,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Pen-Based Recognition of Handwritten Text (Local),0.4924604528693456,KMeans,0.52631579,1,KMeans,0.88648649,1.0
72,Breast Cancer Diagnostic,0.6929987447167124,KMeans,0.83333333,2,KMeans,0.88648649,1.0
73,Thyroid Disease,0.7065535641472221,KMeans,0.22317597,3,KMeans,0.88648649,1.0
74,Landsat Satellite,1.7009106125961821,Linear,0.71794872,4,KMeans,0.88648649,1.0
75,Letter Recognition,1.7027854281204036,KMeans,0.44545455,5,KMeans,0.88648649,1.0
76,Object Images,1.8373622991971077,Gaussian,0.06772229,6,KMeans,0.88648649,1.0
77,Speech Accent Data,14.383965232652846,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,140.03582762217127,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Breast Cancer Diagnostic,5.86791017986536,KMeans,0.83333333,1,KMeans,0.65517241,0.93722369
82,Speech Accent Data,9.655433051639069,Linear,0.11764706,2,KMeans,0.65517241,0.93722369
83,Letter Recognition,10.210467668080335,KMeans,0.44545455,3,KMeans,0.65517241,0.93722369
84,Pen-Based Recognition of Handwritten Text,12.432207970790037,KMeans,0.88648649,4,KMeans,0.65517241,0.93722369
85,Object Images,13.191723268658105,Gaussian,0.06772229,5,KMeans,0.65517241,0.93722369
86,Thyroid Disease,15.472204219910596,KMeans,0.22317597,6,KMeans,0.65517241,0.93722369
87,Pen-Based Recognition of Handwritten Text (Local),15.575646046044405,KMeans,0.52631579,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,350.9115215056227,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.5555555555555556,0.9698368677777778
0,,,,,2.0,,0.3333333333333333,0.9520266311111111
0,,,,,3.0,,0.4444444444444444,0.9627478777777778
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
