,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
85,Object Images,67.66584955490534,Gaussian,0.06772229,5,KMeans,0.65517241,0.93722369
86,Speech Accent Data,68.20554102260739,Linear,0.11764706,6,KMeans,0.65517241,0.93722369
87,Thyroid Disease,73.38343359209848,KMeans,0.22317597,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,150.4038565929504,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.5555555555555556,0.9234550233333333
0,,,,,2.0,,0.3333333333333333,0.8618544944444444
0,,,,,3.0,,0.5555555555555556,0.9234550233333333
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
