,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
44,Breast Cancer Diagnostic,5.46758418271785,KMeans,0.83333333,4,KMeans,0.22317597,1.0
45,Speech Accent Data,6.547767674290434,Linear,0.11764706,5,KMeans,0.22317597,1.0
46,Pen-Based Recognition of Handwritten Text,6.844298831870799,KMeans,0.88648649,6,KMeans,0.22317597,1.0
47,Landsat Satellite,7.463470719974805,Linear,0.71794872,7,KMeans,0.22317597,1.0
48,KDD-Cup99 HTTP,14.918871077159661,RPCA,0.93849658,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Pen-Based Recognition of Handwritten Text (Local),0.8811744617882751,KMeans,0.52631579,1,KMeans,0.05851859,0.9907963
52,Thyroid Disease,1.3570007223249732,KMeans,0.22317597,2,KMeans,0.05851859,0.9907963
53,Letter Recognition,3.5411812529943667,KMeans,0.44545455,3,KMeans,0.05851859,0.9907963
54,Breast Cancer Diagnostic,6.682730856701798,KMeans,0.83333333,4,KMeans,0.05851859,0.9907963
55,Speech Accent Data,7.4562911990355065,Linear,0.11764706,5,KMeans,0.05851859,0.9907963
56,Pen-Based Recognition of Handwritten Text,8.192618862362476,KMeans,0.88648649,6,KMeans,0.05851859,0.9907963
57,Landsat Satellite,8.811790750466482,Linear,0.71794872,7,KMeans,0.05851859,0.9907963
58,KDD-Cup99 HTTP,16.13401775114361,RPCA,0.93849658,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Thyroid Disease,6.547767674290434,KMeans,0.22317597,1,KMeans,0.05384615,0.93619909
62,Object Images,7.4562911990355065,Gaussian,0.06772229,2,Gaussian,0.04856512,0.93091806
63,Pen-Based Recognition of Handwritten Text (Local),8.17914774970237,KMeans,0.52631579,3,KMeans,0.05384615,0.93619909
64,Letter Recognition,8.894767151297259,KMeans,0.44545455,4,KMeans,0.05384615,0.93619909
65,Breast Cancer Diagnostic,11.831372199958736,KMeans,0.83333333,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text,13.391200214309812,KMeans,0.88648649,6,KMeans,0.05384615,0.93619909
67,Landsat Satellite,14.010372102413818,Linear,0.71794872,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,21.03678971379982,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Breast Cancer Diagnostic,3.477992102267635,KMeans,0.83333333,1,KMeans,0.88648649,1.0
72,Landsat Satellite,4.354865801428232,Linear,0.71794872,2,KMeans,0.88648649,1.0
73,Letter Recognition,4.651437609368109,KMeans,0.44545455,3,KMeans,0.88648649,1.0
74,Thyroid Disease,6.844298831870799,KMeans,0.22317597,4,KMeans,0.88648649,1.0
75,Pen-Based Recognition of Handwritten Text (Local),7.313170671841251,KMeans,0.52631579,5,KMeans,0.88648649,1.0
76,Object Images,8.192618862362476,Gaussian,0.06772229,6,KMeans,0.88648649,1.0
77,Speech Accent Data,13.391200214309812,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,13.961659652653227,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Pen-Based Recognition of Handwritten Text,4.354865801428232,KMeans,0.88648649,1,KMeans,0.65517241,0.93722369
82,Letter Recognition,5.301994781977242,KMeans,0.44545455,2,KMeans,0.65517241,0.93722369
83,Breast Cancer Diagnostic,6.847742428570124,KMeans,0.83333333,3,KMeans,0.65517241,0.93722369
84,Thyroid Disease,7.463470719974805,KMeans,0.22317597,4,KMeans,0.65517241,0.93722369
85,Pen-Based Recognition of Handwritten Text (Local),8.180316332130197,KMeans,0.52631579,5,KMeans,0.65517241,0.93722369
86,Object Images,8.811790750466482,Gaussian,0.06772229,6,KMeans,0.65517241,0.93722369
87,Speech Accent Data,14.010372102413818,Linear,0.11764706,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,17.501950692512665,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.3333333333333333,0.8618544944444444
0,,,,,2.0,,0.3333333333333333,0.8612677133333333
0,,,,,3.0,,0.5555555555555556,0.9234550233333333
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
