,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
57,KDD-Cup99 HTTP,7.000894065347758,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963
58,Speech Accent Data,9.722870834807871,Linear,0.11764706,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Breast Cancer Diagnostic,7.013811727482742,KMeans,0.83333333,1,KMeans,0.05384615,0.93619909
62,Letter Recognition,8.6190989104158,KMeans,0.44545455,2,KMeans,0.05384615,0.93619909
63,Pen-Based Recognition of Handwritten Text,8.900623387391402,KMeans,0.88648649,3,KMeans,0.05384615,0.93619909
64,Landsat Satellite,8.90559106904011,Linear,0.71794872,4,KMeans,0.05384615,0.93619909
65,Pen-Based Recognition of Handwritten Text (Local),9.420056036915256,KMeans,0.52631579,5,KMeans,0.05384615,0.93619909
66,Object Images,9.722870834807871,Gaussian,0.06772229,6,KMeans,0.05384615,0.93619909
67,Thyroid Disease,12.443656397548816,KMeans,0.22317597,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,16.655829427290595,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Letter Recognition,0.281524476975603,KMeans,0.44545455,1,KMeans,0.88648649,1.0
72,Pen-Based Recognition of Handwritten Text (Local),0.5493264572328953,KMeans,0.52631579,2,KMeans,0.88648649,1.0
73,Landsat Satellite,0.7142162180080815,Linear,0.71794872,3,KMeans,0.88648649,1.0
74,Object Images,1.2257863558831927,Gaussian,0.06772229,4,KMeans,0.88648649,1.0
75,Breast Cancer Diagnostic,1.8913939224042071,KMeans,0.83333333,5,KMeans,0.88648649,1.0
76,Thyroid Disease,3.742765500029036,KMeans,0.22317597,6,KMeans,0.88648649,1.0
77,KDD-Cup99 HTTP,8.22668042123095,RPCA,0.93849658,7,KMeans,0.88648649,1.0
78,Speech Accent Data,8.900623387391402,Linear,0.11764706,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Letter Recognition,0.44403793330156566,KMeans,0.44545455,1,KMeans,0.65517241,0.93722369
82,Pen-Based Recognition of Handwritten Text (Local),0.5144649678751461,KMeans,0.52631579,2,KMeans,0.65517241,0.93722369
83,Pen-Based Recognition of Handwritten Text,0.7142162180080815,KMeans,0.88648649,3,KMeans,0.65517241,0.93722369
84,Object Images,0.8172797657677606,Gaussian,0.06772229,4,KMeans,0.65517241,0.93722369
85,Breast Cancer Diagnostic,2.1300618303570564,KMeans,0.83333333,5,KMeans,0.65517241,0.93722369
86,Thyroid Disease,3.5380653285087034,KMeans,0.22317597,6,KMeans,0.65517241,0.93722369
87,KDD-Cup99 HTTP,7.750238358250485,RPCA,0.93849658,7,KMeans,0.65517241,0.93722369
88,Speech Accent Data,8.90559106904011,Linear,0.11764706,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.4444444444444444,0.8441681866666666
0,,,,,2.0,,0.5555555555555556,0.8998641422222222
0,,,,,3.0,,0.4444444444444444,0.8429321188888889
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
