,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
26,Letter Recognition,0.3401553,KMeans,0.44545455,6,KMeans,0.52631579,1.0
27,Speech Accent Data,0.40078044,Linear,0.11764706,7,KMeans,0.52631579,1.0
28,KDD-Cup99 HTTP,1.7509202,RPCA,0.93849658,8,KMeans,0.52631579,1.0
29,,,,,,,,
30,Letter Recognition,0,KMeans,0.44545455,0,KMeans,0.44545455,1
31,Object Images,0.02893424,Gaussian,0.06772229,1,Gaussian,0.25806452,0.81260997
32,Landsat Satellite,0.07520765,Linear,0.71794872,2,Gaussian,0.25806452,0.81260997
33,Pen-Based Recognition of Handwritten Text,0.10284582,KMeans,0.88648649,3,Gaussian,0.25806452,0.81260997
34,Thyroid Disease,0.105424225,KMeans,0.22317597,4,KMeans,0.44545455,1.0
35,Pen-Based Recognition of Handwritten Text (Local),0.28508493,KMeans,0.52631579,5,KMeans,0.44545455,1.0
36,Letter Recognition,0.32711244,KMeans,0.44545455,6,KMeans,0.44545455,1.0
37,Speech Accent Data,0.36594182,Linear,0.11764706,7,KMeans,0.44545455,1.0
38,KDD-Cup99 HTTP,1.8869715,RPCA,0.93849658,8,KMeans,0.44545455,1.0
39,,,,,,,,
40,Thyroid Disease,0,KMeans,0.22317597,0,KMeans,0.22317597,1
41,Object Images,0.010422349,Gaussian,0.06772229,1,Gaussian,0.18115942,0.95798345
42,Pen-Based Recognition of Handwritten Text,0.07363284,KMeans,0.88648649,2,Gaussian,0.18115942,0.95798345
43,Landsat Satellite,0.094750166,Linear,0.71794872,3,Gaussian,0.18115942,0.95798345
44,Thyroid Disease,0.12100202,KMeans,0.22317597,4,KMeans,0.22317597,1.0
45,Pen-Based Recognition of Handwritten Text (Local),0.26466924,KMeans,0.52631579,5,KMeans,0.22317597,1.0
46,Letter Recognition,0.3066417,KMeans,0.44545455,6,KMeans,0.22317597,1.0
47,Speech Accent Data,0.42319643,Linear,0.11764706,7,KMeans,0.22317597,1.0
48,KDD-Cup99 HTTP,1.5556912,RPCA,0.93849658,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Object Images,0.05549407,Gaussian,0.06772229,1,Gaussian,0.06772229,1.0
52,Thyroid Disease,0.07045555,KMeans,0.22317597,2,Gaussian,0.06772229,1.0
53,Landsat Satellite,0.088047564,Linear,0.71794872,3,Gaussian,0.06772229,1.0
54,Pen-Based Recognition of Handwritten Text,0.13336381,KMeans,0.88648649,4,KMeans,0.05851859,0.9907963
55,Pen-Based Recognition of Handwritten Text (Local),0.30843475,KMeans,0.52631579,5,KMeans,0.05851859,0.9907963
56,Letter Recognition,0.36006266,KMeans,0.44545455,6,KMeans,0.05851859,0.9907963
57,Speech Accent Data,0.37993973,Linear,0.11764706,7,KMeans,0.05851859,0.9907963
58,KDD-Cup99 HTTP,1.471642,RPCA,0.93849658,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Object Images,0.02013427,Gaussian,0.06772229,1,Gaussian,0.04856512,0.93091806
62,Landsat Satellite,0.056279242,Linear,0.71794872,2,Gaussian,0.04856512,0.93091806
63,Pen-Based Recognition of Handwritten Text,0.10099569,KMeans,0.88648649,3,Gaussian,0.04856512,0.93091806
64,Thyroid Disease,0.10513365,KMeans,0.22317597,4,KMeans,0.05384615,0.93619909
65,Pen-Based Recognition of Handwritten Text (Local),0.27275035,KMeans,0.52631579,5,KMeans,0.05384615,0.93619909
66,Letter Recognition,0.32446754,KMeans,0.44545455,6,KMeans,0.05384615,0.93619909
67,Speech Accent Data,0.42177594,Linear,0.11764706,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,2.0152054,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Object Images,0.003154695,Gaussian,0.06772229,1,Gaussian,0.77934272,0.89285623
72,Pen-Based Recognition of Handwritten Text,0.075378865,KMeans,0.88648649,2,Gaussian,0.77934272,0.89285623
73,Thyroid Disease,0.12329513,KMeans,0.22317597,3,KMeans,0.88648649,1.0
74,Landsat Satellite,0.14172572,Linear,0.71794872,4,KMeans,0.88648649,1.0
75,Pen-Based Recognition of Handwritten Text (Local),0.25258017,KMeans,0.52631579,5,KMeans,0.88648649,1.0
76,Letter Recognition,0.30054098,KMeans,0.44545455,6,KMeans,0.88648649,1.0
77,Speech Accent Data,0.42120183,Linear,0.11764706,7,KMeans,0.88648649,1.0
78,KDD-Cup99 HTTP,1.9933975,RPCA,0.93849658,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Object Images,0.016464889,Gaussian,0.06772229,1,Gaussian,0.63716814,0.91921942
82,Pen-Based Recognition of Handwritten Text,0.08637193,KMeans,0.88648649,2,Gaussian,0.63716814,0.91921942
83,Landsat Satellite,0.10430771,Linear,0.71794872,3,Gaussian,0.63716814,0.91921942
84,Thyroid Disease,0.12346691,KMeans,0.22317597,4,KMeans,0.65517241,0.93722369
85,Pen-Based Recognition of Handwritten Text (Local),0.26414078,KMeans,0.52631579,5,KMeans,0.65517241,0.93722369
86,Letter Recognition,0.3020571,KMeans,0.44545455,6,KMeans,0.65517241,0.93722369
87,Speech Accent Data,0.43856335,Linear,0.11764706,7,KMeans,0.65517241,0.93722369
88,KDD-Cup99 HTTP,1.8018612,RPCA,0.93849658,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.1111111111111111,0.7932517666666665
0,,,,,2.0,,0.1111111111111111,0.7932517666666665
0,,,,,3.0,,0.2222222222222222,0.8051566299999999
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
