,Dataset,Distance,Best method,F1 with the best method,K,F1 method,F1 with the proposed method,Accuracy
41,Pen-Based Recognition of Handwritten Text (Local),3.1393391977755005,KMeans,0.52631579,1,KMeans,0.22317597,1.0
42,Landsat Satellite,3.1458093488963375,Linear,0.71794872,2,KMeans,0.22317597,1.0
43,Object Images,3.1565453528862704,Gaussian,0.06772229,3,Gaussian,0.18115942,0.95798345
44,Pen-Based Recognition of Handwritten Text,3.1711352260862777,KMeans,0.88648649,4,KMeans,0.22317597,1.0
45,Letter Recognition,3.1740700197965697,KMeans,0.44545455,5,KMeans,0.22317597,1.0
46,Breast Cancer Diagnostic,3.773395305779655,KMeans,0.83333333,6,KMeans,0.22317597,1.0
47,KDD-Cup99 HTTP,4.962413789119886,RPCA,0.93849658,7,KMeans,0.22317597,1.0
48,Speech Accent Data,6.199006355892979,Linear,0.11764706,8,KMeans,0.22317597,1.0
49,,,,,,,,
50,Object Images,0,Gaussian,0.06772229,0,Gaussian,0.06772229,1
51,Pen-Based Recognition of Handwritten Text (Local),0.34207348854706304,KMeans,0.52631579,1,KMeans,0.05851859,0.9907963
52,Landsat Satellite,0.40327833078147346,Linear,0.71794872,2,KMeans,0.05851859,0.9907963
53,Letter Recognition,0.6389830956897874,KMeans,0.44545455,3,KMeans,0.05851859,0.9907963
54,Pen-Based Recognition of Handwritten Text,0.6468615026390911,KMeans,0.88648649,4,KMeans,0.05851859,0.9907963
55,Breast Cancer Diagnostic,2.1905699322162926,KMeans,0.83333333,5,KMeans,0.05851859,0.9907963
56,Thyroid Disease,3.1565453528862704,KMeans,0.22317597,6,KMeans,0.05851859,0.9907963
57,KDD-Cup99 HTTP,4.306426178283338,RPCA,0.93849658,7,KMeans,0.05851859,0.9907963
58,Speech Accent Data,5.332388042285318,Linear,0.11764706,8,KMeans,0.05851859,0.9907963
59,,,,,,,,
60,Speech Accent Data,0,Linear,0.11764706,0,Linear,0.11764706,1
61,Breast Cancer Diagnostic,4.5002099202869985,KMeans,0.83333333,1,KMeans,0.05384615,0.93619909
62,Letter Recognition,5.006390468462512,KMeans,0.44545455,2,KMeans,0.05384615,0.93619909
63,Landsat Satellite,5.136048706102542,Linear,0.71794872,3,KMeans,0.05384615,0.93619909
64,Pen-Based Recognition of Handwritten Text,5.179355129855522,KMeans,0.88648649,4,KMeans,0.05384615,0.93619909
65,Object Images,5.332388042285318,Gaussian,0.06772229,5,KMeans,0.05384615,0.93619909
66,Pen-Based Recognition of Handwritten Text (Local),5.4061243457766315,KMeans,0.52631579,6,KMeans,0.05384615,0.93619909
67,Thyroid Disease,6.199006355892979,KMeans,0.22317597,7,KMeans,0.05384615,0.93619909
68,KDD-Cup99 HTTP,7.0641583830593895,RPCA,0.93849658,8,KMeans,0.05384615,0.93619909
69,,,,,,,,
70,Pen-Based Recognition of Handwritten Text,0,KMeans,0.88648649,0,KMeans,0.88648649,1
71,Letter Recognition,0.19227585241443035,KMeans,0.44545455,1,KMeans,0.88648649,1.0
72,Landsat Satellite,0.4158825765027744,Linear,0.71794872,2,KMeans,0.88648649,1.0
73,Pen-Based Recognition of Handwritten Text (Local),0.46719600316171817,KMeans,0.52631579,3,KMeans,0.88648649,1.0
74,Object Images,0.6468615026390911,Gaussian,0.06772229,4,KMeans,0.88648649,1.0
75,Breast Cancer Diagnostic,1.6541356549554427,KMeans,0.83333333,5,KMeans,0.88648649,1.0
76,Thyroid Disease,3.1711352260862777,KMeans,0.22317597,6,KMeans,0.88648649,1.0
77,KDD-Cup99 HTTP,4.700850795777689,RPCA,0.93849658,7,KMeans,0.88648649,1.0
78,Speech Accent Data,5.179355129855522,Linear,0.11764706,8,KMeans,0.88648649,1.0
79,,,,,,,,
80,Landsat Satellite,0,Linear,0.71794872,0,Linear,0.71794872,1
81,Pen-Based Recognition of Handwritten Text (Local),0.2738366868868335,KMeans,0.52631579,1,KMeans,0.65517241,0.93722369
82,Letter Recognition,0.34817978805784755,KMeans,0.44545455,2,KMeans,0.65517241,0.93722369
83,Object Images,0.40327833078147346,Gaussian,0.06772229,3,KMeans,0.65517241,0.93722369
84,Pen-Based Recognition of Handwritten Text,0.4158825765027744,KMeans,0.88648649,4,KMeans,0.65517241,0.93722369
85,Breast Cancer Diagnostic,1.9856128585510155,KMeans,0.83333333,5,KMeans,0.65517241,0.93722369
86,Thyroid Disease,3.1458093488963375,KMeans,0.22317597,6,KMeans,0.65517241,0.93722369
87,KDD-Cup99 HTTP,4.648521313638418,RPCA,0.93849658,7,KMeans,0.65517241,0.93722369
88,Speech Accent Data,5.136048706102542,Linear,0.11764706,8,KMeans,0.65517241,0.93722369
89,,,,,,,,
0,,,,,K,,Method match,Accuracy
0,,,,,1.0,,0.4444444444444444,0.8441681866666666
0,,,,,2.0,,0.4444444444444444,0.8429321188888889
0,,,,,3.0,,0.3333333333333333,0.8382636133333333
0,,,,,4.0,,0.5555555555555556,0.9234550233333333
0,,,,,5.0,,0.5555555555555556,0.9234550233333333
0,,,,,6.0,,0.5555555555555556,0.9234550233333333
0,,,,,7.0,,0.5555555555555556,0.9234550233333333
0,,,,,8.0,,0.5555555555555556,0.9234550233333333
0,,,,,9.0,,0.0,0.0
0,,,,,10.0,,0.0,0.0
